tconst	averageRating	numVotes
tt16161518	7.7	26
tt16161526	2.1	42
tt16161734	4.2	23
tt16162032	4.1	48
tt16162072	5.4	125
tt16162218	2.7	26
tt16162676	6.8	481
tt16163004	5.7	6
tt16176568	9.3	28
tt16194408	5.4	593
tt16212178	6.7	279
tt16212836	6.8	97
tt16220010	9.7	6
tt16220548	9.2	18
tt16221880	7.0	17
tt16225236	9.2	14
tt16225290	8.6	15
tt16225584	5.8	181
tt16226504	8.5	22
tt16226960	9.8	169
tt16227002	7.8	68
tt16227006	7.5	57
tt16227014	7.8	1013
tt16227240	7.9	32
tt16227378	7.0	131
tt16232892	5.0	1322
tt16233104	5.0	30
tt16234500	8.0	23
tt16240286	5.1	64
tt16243234	7.4	9
tt16244532	8.3	36
tt16245968	4.7	84
tt16246218	7.6	2520
tt16250658	6.6	132
tt16250888	5.0	33
tt16252478	8.5	7
tt16254308	6.1	460
tt16255458	7.2	613
tt16255832	7.2	6
tt16259110	5.2	39
tt16259122	4.3	564
tt16266336	8.5	700
tt16266560	7.5	43
tt16274626	6.6	7
tt16274660	6.8	6
tt16275756	8.8	14
tt16277002	7.5	34
tt16277204	3.1	13
tt16277316	4.4	5
tt16277492	7.4	9
tt16278206	6.5	22
tt16279390	6.7	47
tt16280282	6.8	82
tt16282914	7.5	68
tt16287666	6.0	66
tt16288636	4.1	46
tt16288666	3.5	29
tt16288898	9.2	7
tt16294598	3.6	128
tt16294678	3.6	70
tt16294920	8.2	24
tt16296626	6.8	128
tt16296662	7.2	87
tt16296920	6.0	15
tt16297236	7.8	13
tt16297296	6.2	12
tt16297894	5.1	11
tt16298642	7.0	6
tt16303194	6.7	33
tt16303820	7.0	166
tt16304142	6.5	419
tt16304988	5.8	223
tt16305734	2.8	6
tt16306374	5.3	26
tt16306510	6.4	39
tt16310620	6.3	46
tt16310876	6.0	6
tt16310940	9.9	17
tt16310962	6.9	52
tt16311384	6.6	121
tt16312196	9.0	866
tt16315948	7.4	279
tt16317380	7.7	31
tt16317564	9.0	20
tt16341212	7.1	634
tt16341216	3.9	7
tt16341558	8.6	38
tt16341678	7.5	7
tt16343844	7.7	394
tt16345790	4.5	222
tt16350094	6.9	11481
tt16351442	8.1	244
tt16351548	9.0	6
tt16352098	6.6	1414
tt16352480	9.6	45
tt16356522	5.3	22
tt16358560	7.2	40
tt16359262	4.2	8
tt16360006	6.3	4749
tt16369008	9.5	18
tt16369058	9.4	77
tt16369334	7.7	10
tt16369346	8.6	468
tt16369694	7.2	1124
tt16370262	7.2	66
tt16373682	9.1	10
tt16374130	5.6	155
tt16375030	4.6	43
tt16375410	7.0	32
tt16375462	7.0	26
tt16375578	6.8	31
tt16375772	5.1	219
tt16375896	6.6	61
tt16375964	7.2	53
tt16376478	5.8	160
tt16376494	7.1	33
tt16376512	7.5	36
tt16377018	7.4	317
tt16377332	5.0	198
tt16377356	7.2	757
tt16377380	5.4	71
tt16377430	9.2	62
tt16377496	6.1	57
tt16377714	6.5	131
tt16377722	8.0	26
tt16377802	5.9	36
tt16377816	7.2	51
tt16377862	7.9	80
tt16377888	7.9	74
tt16377920	7.6	85
tt16377980	7.0	38
tt16378028	7.4	34
tt16378034	8.5	45
tt16378064	5.6	26
tt16378164	7.8	125
tt16378298	7.1	61
tt16378354	6.6	43
tt16378396	6.5	36
tt16378482	5.6	281
tt16381144	6.6	22
tt16381894	6.7	189
tt16382398	4.6	9
tt16384960	2.2	64
tt16389768	4.8	352
tt16389910	7.6	12
tt16390666	5.1	12
tt16390870	7.6	30
tt16391564	7.8	16
tt16393520	6.1	241
tt16397346	8.5	253
tt16400820	9.6	6
tt16402818	7.7	40
tt16404438	4.1	125
tt16407022	3.9	51
tt16408756	5.4	63
tt16410438	8.7	31
tt16410470	7.5	337
tt16410620	7.3	35
tt16410938	6.3	11
tt16410984	6.6	51
tt16412060	6.6	15
tt16412396	4.5	20
tt16413992	5.4	7
tt16415264	8.3	726
tt16417168	9.6	9
tt16418578	4.5	48
tt16418768	5.7	21
tt16418964	7.3	78
tt16420002	6.8	24
tt16420408	7.8	1608
tt16420418	6.7	54
tt16421224	6.3	9
tt16424690	9.2	132
tt16425030	3.2	360
tt16425444	5.3	30
tt16426072	6.4	7
tt16426096	7.4	40
tt16427398	6.8	5
tt16427718	5.6	3191
tt16428772	6.9	594
tt16428836	7.0	30
tt16430360	8.2	7
tt16430374	7.1	35
tt16432198	8.2	93
tt16434806	6.3	23
tt16434892	7.7	121
tt16434950	7.0	232
tt16436064	6.7	52
tt16436694	3.7	92
tt16436894	6.2	12
tt16437248	7.7	6
tt16437470	4.5	6
tt16438032	2.2	28
tt16440578	8.2	30
tt16442804	8.5	60
tt16443062	2.8	21
tt16444750	6.9	265
tt16445248	8.0	91
tt16445764	7.1	29
tt16449300	7.1	11
tt16449394	6.3	11
tt16449656	6.6	13
tt16450488	7.5	98
tt16452470	7.4	57
tt16452528	5.0	52
tt16452546	8.5	8
tt16452638	3.6	69
tt16452664	5.7	143
tt16452678	7.5	42
tt16452690	6.8	38
tt16452902	6.2	123
tt16453244	6.0	2275
tt16463582	6.1	67
tt16463932	4.2	212
tt16463950	7.6	10
tt16464084	6.9	16
tt16476116	7.7	7
tt16477412	7.3	7
tt16481662	8.3	12
tt16491324	6.5	1975
tt16491386	5.7	168
tt16492732	7.6	71
tt16492736	6.7	24
tt16492950	4.4	1279
tt16493454	6.3	6
tt16493854	7.9	1212
tt1649418	6.5	104902
tt16494566	7.1	69
tt16502122	6.7	15
tt16513514	3.8	182
tt16527056	7.5	54
tt16529002	8.4	394
tt16529222	6.3	1131
tt16529232	7.6	81
tt16529274	5.6	19
tt16532174	5.6	202
tt16533392	7.8	477
tt16538660	8.1	68
tt16538680	4.5	6
tt16538780	2.2	9
tt16538982	4.5	27
tt16539516	7.8	35
tt16539540	6.8	25
tt16539566	9.3	6
tt16539880	6.3	184
tt16540514	4.8	175
tt16549788	4.9	3075
tt16549866	9.9	41
tt16550638	3.8	411
tt1655444	4.7	526
tt16578828	5.6	22
tt16578952	6.8	15
tt16579412	6.6	10
tt16583602	6.6	531
tt16584084	6.8	751
tt16589104	7.4	148
tt16589340	8.6	135
tt16604100	6.2	42
tt16605106	5.5	16
tt16606580	8.7	2035
tt16607018	5.7	9
tt16607614	4.0	211
tt16609250	7.0	25
tt16611772	7.0	27
tt16635942	3.5	18
tt16636010	7.1	15
tt16636212	5.9	57
tt16638662	4.9	94
tt16642572	6.1	9
tt16646740	5.4	69
tt16673330	7.1	7
tt16676718	6.0	513
tt16676936	6.2	6
tt16679082	7.1	10
tt16697972	8.3	19
tt16710662	8.2	32
tt16710688	8.1	8
tt16711580	6.2	10
tt16711824	5.1	107
tt16720892	5.8	30
tt16727952	7.1	27
tt16729514	7.2	12916
tt16731692	6.3	11
tt16732214	5.4	9
tt16733648	3.0	5
tt16733832	2.1	141
tt16734276	6.5	81
tt16744046	8.1	6669
tt16745502	6.8	987
tt16747538	7.5	14
tt16750516	5.1	68
tt16750580	5.8	72
tt16751496	9.3	8
tt16751740	5.4	67
tt16751976	4.7	371
tt16755592	6.4	23
tt16755706	7.3	185
tt16755990	9.4	886
tt16756254	3.8	35
tt16756942	4.4	65
tt16757706	4.4	63
tt16760592	3.1	144
tt16760880	7.5	10
tt16761288	7.7	9
tt16761722	5.1	40
tt16762896	8.7	23
tt16763048	9.4	15
tt16763504	7.7	25
tt16765650	6.5	23
tt16767916	9.8	6
tt16769394	4.5	162
tt16774794	7.6	12
tt16790672	8.5	7
tt16793192	6.0	5
tt16793274	5.5	138
tt16793892	5.8	25
tt16794220	3.7	10
tt16794270	6.2	70
tt16796680	6.1	60
tt16803184	9.7	76
tt16806798	6.7	15
tt16806924	6.7	92
tt16806990	7.0	70
tt16825828	8.0	1154
tt16842060	8.1	89
tt16867050	7.1	17
tt16868068	7.0	7
tt16868192	7.8	16
tt16868298	7.6	25
tt16889372	7.4	52
tt16890948	9.4	6
tt16891066	8.1	7
tt16892654	5.8	18
tt16897330	6.3	8
tt16899302	3.5	43
tt16899584	9.0	966
tt16899852	6.9	112
tt16900194	6.3	33
tt16900304	4.9	27
tt16901072	8.1	1984
tt16909478	6.4	9
tt16911316	2.5	141
tt16912298	6.2	779
tt16913072	2.1	210
tt16914952	7.7	2075
tt16915972	7.8	130
tt16918304	7.2	29
tt16931028	9.3	15
tt16944826	7.4	150
tt16945794	9.7	54
tt16951384	7.2	5
tt16953276	7.9	7
tt16953666	7.5	485
tt16954632	3.4	26
tt16959898	6.1	15
tt16959964	7.7	11
tt16961060	5.3	51
tt16964818	8.4	16
tt16965198	7.7	41
tt16966864	5.0	14
tt16967326	6.2	89
tt16967542	5.3	38
tt16968086	6.5	16
tt16968320	6.7	1219
tt16969036	6.0	6
tt16969178	6.2	105
tt16969742	6.3	25
tt16969906	4.3	475
tt16970040	8.1	11
tt16970738	5.9	17
tt16970840	7.5	52
tt16970854	7.2	11
tt16970868	9.0	9
tt16970892	7.2	16
tt16970948	7.9	13
tt16970976	5.8	3446
tt16971510	9.6	5
tt16974912	8.6	968
tt16975352	8.5	1637
tt16975682	8.5	575
tt16976818	7.2	171
tt16977490	7.7	7
tt16977638	7.4	33
tt16977882	8.3	8
tt16978130	9.2	63
tt16978650	6.2	12
tt16978674	6.5	23
tt16978710	9.1	416
tt16979418	6.4	10
tt16981600	8.3	34
tt16985356	6.6	17
tt16986200	8.5	12
tt16986526	5.8	5
tt16986722	7.6	10
tt16987436	8.5	52
tt16993634	6.2	5
tt16993866	8.1	73
tt16994958	8.3	12
tt16995280	6.3	7
tt16995318	5.1	19
tt16996724	6.8	315
tt16996832	7.8	6
tt16997558	6.2	54
tt17001598	5.5	37
tt17003316	8.3	468
tt17003764	8.7	11
tt17003896	6.8	43
tt17004916	6.6	78
tt17005404	5.0	100
tt17005898	5.9	38
tt17007298	5.6	83
tt17007480	9.6	27
tt17007618	7.4	12
tt17007700	9.6	24
tt17008184	5.4	89
tt17008472	6.5	185
tt17008712	6.6	34
tt17009236	4.7	7
tt17009282	7.8	6
tt17009418	9.4	301
tt17009538	7.3	475
tt17010242	6.2	19
tt17014214	6.3	47
tt17023234	4.9	422
tt17023780	4.5	14
tt17023860	6.1	30
tt17023920	5.7	38
tt17024164	6.3	453
tt17024632	9.2	94
tt17024878	8.1	17
tt17030826	7.6	33
tt17037910	8.0	36
tt17040736	7.9	69
tt17041964	7.4	13176
tt17042418	7.8	5
tt17042566	7.8	105
tt17042630	6.9	16
tt17042714	2.4	306
tt17042966	8.8	38
tt17043084	9.5	26
tt17043138	5.1	20
tt17043406	6.7	319
tt17043566	6.5	22
tt17043652	4.7	375
tt17043914	8.5	568
tt17044014	7.8	9
tt17044484	8.4	26
tt17044594	5.2	889
tt17044662	8.6	9
tt17044664	7.0	76
tt17048276	6.4	9
tt17048292	5.9	15
tt17048330	6.9	525
tt17048366	6.8	749
tt17048678	5.7	54
tt17049104	6.2	38
tt17049112	7.3	79
tt17050716	6.9	10
tt17052148	4.9	47
tt17052474	6.5	12
tt17052496	6.5	26
tt17053594	7.2	9
tt17055226	6.6	99
tt17055316	5.6	20
tt17055330	8.6	613
tt17055468	6.1	21
tt17055656	6.1	38
tt17055670	7.3	34
tt17055878	6.3	44
tt17057148	7.1	20
tt17058154	7.4	9
tt17058390	9.1	10
tt17058536	3.5	17
tt17058672	5.3	6
tt17059746	8.8	58
tt17060296	8.5	7
tt17060716	7.1	20
tt17063188	8.9	10
tt17063194	7.4	18
tt17065518	6.1	19
tt17065880	8.6	32
tt17066238	9.0	5
tt17066432	8.5	35
tt17067156	6.4	205
tt17067604	2.6	129
tt17069250	8.7	24
tt17071350	4.8	26
tt17071976	7.7	10
tt17072038	5.9	16
tt17074098	7.3	70
tt17074348	6.7	22
tt17074396	7.4	9
tt17074508	7.7	54
tt17074540	6.7	51
tt17074560	8.2	1266
tt17076682	6.4	41
tt17077058	6.2	163
tt17078340	8.3	7
tt17079178	7.2	39
tt17079276	8.0	15
tt17079294	6.3	24
tt17079296	6.8	13
tt17079306	6.9	33
tt17079314	7.5	21
tt17079358	6.4	6
tt17079996	6.5	105
tt17080096	7.0	16
tt17080124	7.2	13
tt17080140	5.4	14
tt17080412	4.4	212
tt17080442	8.1	9
tt17081112	6.8	69
tt17081130	7.0	53
tt17097088	7.7	212
tt17121902	6.4	41
tt17127518	6.2	12
tt17129114	8.5	49
tt17134922	9.0	1029
tt17146978	6.8	344
tt17154094	5.7	129
tt17155604	6.3	43
tt17155916	6.5	27
tt17156356	5.6	137
tt17157086	7.3	38
tt17157266	7.4	52
tt17157320	8.7	57
tt17157672	7.8	8
tt17158438	9.1	32
tt17160594	8.7	9
tt17161664	8.1	12
tt17163876	6.8	8
tt17163920	7.5	79
tt17164540	7.2	62
tt17174750	6.1	35
tt17195666	8.5	6
tt17200376	5.8	315
tt17216636	7.1	606
tt17219636	4.9	73
tt17219768	8.7	93
tt17220436	1.3	430
tt17220526	5.5	34
tt17220920	7.0	20
tt17220968	6.4	12
tt17221000	7.2	6
tt17221298	4.2	888
tt17250160	9.0	1056
tt17271558	5.3	8
tt17274522	8.3	1793
tt17274996	9.0	20
tt17275932	4.6	13
tt17278028	6.2	6
tt17278510	5.1	493
tt17279488	6.5	38
tt17279668	5.5	92
tt17280362	5.2	73
tt17282434	8.6	26
tt17284564	7.6	24
tt17291394	7.9	19
tt17291716	4.9	302
tt17292288	5.8	21
tt17292510	3.0	6
tt17292614	6.0	89
tt17296772	5.5	50
tt17305656	4.7	23
tt17307420	5.6	36
tt17308130	6.9	153
tt17308496	6.8	11
tt17309428	4.8	5
tt17309864	7.3	29
tt17309916	6.6	25
tt17310382	4.6	24
tt17312226	5.0	23
tt17318200	6.1	16
tt17319764	6.8	8
tt17320280	8.9	17
tt17320300	6.1	80
tt17321026	4.4	308
tt17321168	5.8	5
tt17322648	7.0	8
tt17336482	6.6	27
tt17336922	4.8	17
tt17345772	3.7	15
tt17346230	7.9	547
tt17346476	7.5	20
tt17346494	8.0	33
tt17346682	8.4	14
tt17347244	6.6	40
tt17348024	7.9	8
tt17348396	8.2	6
tt17349030	8.2	128
tt17349976	6.4	11
tt17349994	3.8	11
tt17351966	7.0	15
tt17372462	4.1	352
tt17373462	7.8	8
tt17373978	6.1	19
tt17373992	7.6	21
tt17374564	8.0	30
tt17374752	8.4	49
tt17410332	6.5	12
tt17413020	9.0	6
tt17415474	7.3	7
tt17422182	6.2	220
tt17422332	6.9	29
tt17425006	6.3	12
tt17425022	2.4	310
tt17425056	8.6	2199
tt17425216	6.7	302
tt17425348	8.4	28
tt17444636	8.8	128
tt17449172	7.6	16
tt1745960	8.6	257599
tt17470172	7.0	34
tt17473062	7.4	527
tt17489430	5.1	41
tt17490116	7.2	111
tt17490636	7.5	42
tt17490924	6.2	109
tt17490966	8.7	28
tt17491040	6.0	3441
tt17491108	7.5	15
tt17491616	6.7	339
tt17491628	7.7	9
tt17492292	7.9	134
tt17492416	6.4	27
tt17492922	7.0	74
tt17493272	8.2	170
tt17493312	7.5	18
tt17494560	8.2	17
tt17494586	9.0	19
tt17494634	6.7	32
tt17494746	9.2	43
tt17495832	6.7	575
tt17495872	7.8	17
tt17497936	6.9	121
tt17497942	6.0	127
tt17498694	6.8	15
tt17498850	5.4	10
tt17499738	7.9	45
tt17500078	6.6	14
tt17500218	6.6	10
tt17500746	5.8	21
tt17501358	6.9	15
tt17501658	6.7	1124
tt17501750	7.2	1069
tt17503560	7.5	14
tt17504906	5.2	315
tt17505050	6.2	19
tt17505176	7.8	24
tt17505924	9.3	199
tt17506486	8.5	7
tt17506634	8.5	8
tt17506706	8.1	560
tt17506728	5.4	19
tt17506764	8.6	51
tt17506790	6.6	10
tt17506818	8.8	26
tt17507180	9.4	16
tt17507486	1.8	22
tt17507906	7.9	41
tt17508126	8.4	73
tt17509286	4.8	11
tt17511190	7.8	159
tt17511194	9.1	42
tt17511490	8.1	9
tt17512650	8.8	8
tt17512706	7.3	6
tt17513352	8.7	5949
tt17514050	7.1	14
tt17514144	8.4	1208
tt17517310	5.3	7
tt17517876	6.3	237
tt17518186	6.4	13
tt17518262	6.7	30
tt17519556	6.9	63
tt17519728	8.5	13
tt17519848	10.0	10
tt17520428	4.6	534
tt17520962	6.9	43
tt17521418	6.5	238
tt17522042	9.3	412
tt17523226	9.3	77
tt17524490	7.5	38
tt17524494	7.8	5
tt17525388	8.7	7
tt17525892	8.3	19
tt17526514	6.9	46
tt17526732	7.5	136
tt17526762	6.6	574
tt17526876	6.6	11
tt17538510	6.2	140
tt17538516	6.1	10
tt17539488	6.1	14
tt17540522	6.0	16
tt17542282	6.0	52
tt17542306	7.7	211
tt17542524	7.4	34
tt17542812	7.0	6
tt17543552	7.2	40
tt17543886	8.2	27
tt17544192	6.1	13
tt17544202	5.9	9
tt17544246	6.6	1322
tt17544346	7.3	7
tt17544468	6.1	9
tt17545220	7.0	112
tt1754700	2.1	4001
tt17549568	8.7	99
tt17550726	5.4	8
tt17550758	6.6	905
tt17550784	5.6	11
tt17555566	6.9	18
tt17555654	6.3	18
tt17576406	6.4	199
tt17593100	6.9	49
tt17593934	8.6	25
tt17594282	6.0	55
tt17595262	6.9	74
tt17605198	6.4	36
tt17627390	4.3	19
tt17633186	3.9	7
tt17634196	7.9	83
tt17634306	7.2	71
tt17634818	6.0	146
tt17639060	8.1	18
tt17640316	4.2	70
tt17640466	7.9	11
tt17640534	7.7	16
tt17640966	9.2	55
tt17641100	8.3	28
tt17656570	7.0	9
tt17658964	8.2	5
tt17659364	4.3	17
tt17659960	7.4	9
tt17660502	8.9	11
tt17660740	8.1	53
tt17661960	3.7	15
tt17662096	8.1	355
tt17662108	5.5	57
tt17662532	8.7	15
tt17662694	2.8	11
tt17663126	7.8	9
tt17663418	5.4	10
tt17669732	7.2	48
tt17673424	7.9	163
tt17675266	8.1	24
tt17676766	6.2	65
tt17677112	8.0	16
tt17677686	5.1	9
tt17677734	9.5	18
tt17677892	5.6	104
tt17677996	9.1	56
tt17678010	6.8	277
tt17678214	9.5	11
tt17678542	7.8	9
tt17678788	2.1	75
tt17678824	6.1	217
tt17678828	6.1	145
tt17678832	6.6	114
tt17678840	6.3	94
tt17679584	7.3	44
tt17680868	8.6	7
tt17686944	5.6	1495
tt17709914	7.7	223
tt17713780	8.1	11
tt17719194	5.7	7
tt17720974	7.1	10
tt17724102	8.0	101
tt17736234	6.7	1008
tt17736322	7.7	953
tt17736348	7.1	16
tt17736460	7.5	6
tt17736604	8.3	20
tt17737156	5.2	91
tt17737382	7.1	612
tt17737850	8.0	44
tt17770144	6.6	29
tt17778520	6.5	17
tt17785786	4.6	84
tt17799796	6.8	12
tt17826772	8.6	47
tt17886914	7.7	36
tt17887350	5.4	9
tt17887656	2.9	51
tt17889574	5.5	152
tt17889708	8.8	219
tt17909448	6.6	96
tt17920788	8.6	10
tt17937674	6.5	28
tt17939566	6.6	33
tt17940788	4.4	14
tt17971678	5.3	9
tt1798632	4.6	12632
tt17999542	7.6	12
tt18019258	3.9	211
tt18028428	8.3	21
tt18039418	7.0	12
tt18044408	6.6	10
tt18059108	7.5	622
tt18069512	8.0	27
tt18070200	7.3	7
tt18070206	6.0	21
tt18070432	5.5	23
tt18071570	9.6	5
tt18071752	8.6	19
tt18071828	4.9	160
tt18071868	7.9	24
tt18072078	6.6	7
tt18072376	7.0	554
tt18072432	6.4	5
tt18072646	8.7	17
tt18072780	5.6	5
tt18072950	9.3	2018
tt18073134	7.2	61
tt18075748	5.2	15
tt18075924	7.2	6
tt18077362	7.0	7
tt18078600	6.1	8
tt18078792	5.4	640
tt18079296	7.5	14
tt18079908	9.2	6
tt18080376	6.9	394
tt18080516	5.1	22
tt18080778	7.9	16
tt18080968	3.7	117
tt18083138	10.0	6
tt18083512	7.7	98
tt18096416	5.3	10
tt18114788	8.7	7
tt18114868	8.0	47
tt18115222	9.6	13
tt18115266	7.2	5
tt18116138	4.6	5
tt18160718	8.2	95
tt18161038	6.0	7
tt18161114	8.3	7
tt18161664	7.0	9
tt18163024	8.4	1977
tt18163404	9.4	22
tt18163648	5.6	5
tt18163686	4.1	15
tt18163750	7.1	7
tt18164002	7.1	117
tt18182214	7.8	20
tt18182234	8.4	7
tt18183648	7.2	30
tt18183882	5.0	16
tt18184012	7.7	2074
tt18184122	8.1	1209
tt18213276	5.9	11
tt18217272	5.9	946
tt18224728	7.1	188
tt18225244	6.0	8
tt18225290	7.1	53
tt18225372	7.7	87
tt18225736	7.3	30
tt18226080	9.0	11
tt18226208	6.7	203
tt18228180	5.7	29
tt18228744	7.6	12
tt18231494	4.3	8
tt18231862	6.9	68
tt18231894	6.4	7
tt18231922	8.4	1024
tt18232546	9.0	5
tt18233148	6.9	11
tt18234802	7.2	8
tt18235300	5.6	27
tt18235318	6.5	41
tt18235636	6.6	10
tt18235852	7.4	19
tt18238200	7.7	22
tt18244288	6.7	482
tt18245210	7.1	14
tt18245818	8.2	78
tt18245948	8.6	19
tt18246372	9.2	1182
tt18246586	7.3	28
tt18246604	7.1	12
tt18246842	7.2	82
tt18246876	9.0	1126
tt18247152	8.0	10329
tt18247252	4.8	21
tt18247270	7.2	183
tt18247296	8.7	6
tt18247342	5.7	48
tt18247358	9.3	44
tt18249462	5.2	52
tt18249730	9.6	83
tt18250082	7.2	55
tt18250296	9.1	21
tt18250460	5.4	308
tt18250578	7.3	85
tt18250780	5.9	111
tt18252858	8.4	14
tt18253100	4.8	6
tt18253390	5.2	94
tt18253534	7.3	22
tt18253682	5.6	98
tt18253906	7.3	8
tt18257226	6.8	31
tt18257278	5.2	119
tt18257758	8.5	42
tt18259360	6.5	29
tt18259734	6.5	16
tt18259846	6.8	67
tt18260370	8.7	5181
tt18260550	7.4	992
tt18260590	8.3	9
tt18263110	6.6	70
tt18263348	5.8	272
tt18263550	8.1	39
tt18264174	4.8	44
tt18264266	5.5	155
tt18265020	7.0	517
tt18265458	7.5	8
tt18265508	8.9	31
tt18266492	8.1	43
tt18266546	6.4	587
tt18266822	9.1	44
tt18267972	6.7	58
tt18268134	5.2	105
tt18269838	7.1	1129
tt18270066	7.1	22
tt18270328	6.6	33
tt18270360	6.0	42
tt18270396	8.8	10
tt18270458	7.8	9
tt18270744	5.9	65
tt18271152	5.8	28
tt18271950	6.9	42
tt18271996	4.6	20
tt18272422	7.6	54
tt18272438	6.0	30
tt18272676	9.5	75
tt18272852	7.1	67
tt18273606	6.7	7
tt18274008	6.6	22
tt18274172	6.4	541
tt18274176	7.7	37
tt18274178	6.2	392
tt18274188	6.7	1716
tt18274606	6.4	41
tt18275788	7.3	11
tt18277260	4.9	17
tt18277526	6.8	10
tt18278322	5.8	140
tt18278410	7.7	27
tt18278426	8.1	9
tt18278484	6.1	70
tt18278554	4.2	117
tt18278610	6.4	21
tt18278752	7.8	9
tt18279768	8.2	62
tt18280174	8.6	9
tt18280316	9.0	6
tt18280338	8.4	1536
tt18281018	6.3	6
tt18282286	8.0	13
tt18282396	7.0	11
tt18282576	8.0	10
tt18283374	9.1	23
tt18283610	6.4	15
tt18284416	6.8	5
tt18284822	5.9	39
tt18285424	9.0	5
tt18285610	7.4	28
tt18285792	5.0	37
tt18286510	7.7	110
tt18286556	7.7	16
tt18286584	8.4	8
tt18289752	6.1	86
tt18290350	6.7	45
tt18290670	2.6	49
tt18291072	8.7	11
tt18291124	8.8	7
tt18291328	9.5	32
tt18291334	8.5	19
tt18291400	5.0	15
tt18291532	7.1	13
tt18292144	6.7	172
tt18293294	6.5	170
tt18293874	9.1	16
tt18294846	8.5	8
tt18294880	4.5	6
tt18295932	5.3	40
tt18296448	8.0	51
tt18299486	6.2	194
tt18302002	6.9	87
tt18303546	7.6	1220
tt18303766	2.4	11
tt18303792	1.5	11
tt18304232	7.6	104
tt18304552	6.9	18
tt18304684	7.6	8
tt18304864	7.7	306
tt18305430	6.0	18
tt18305556	7.7	13
tt18305570	8.6	11
tt18305688	8.5	60
tt18305714	8.0	6
tt18305876	6.6	8
tt18306798	7.0	18
tt18307230	4.1	77
tt18310560	8.3	6
tt18311162	8.6	16
tt18311186	7.1	305
tt18311204	9.4	16
tt18311962	8.4	10
tt18312028	7.8	9
tt18312532	5.0	12
tt18313156	9.2	8
tt18314214	5.7	2483
tt18317064	6.2	148
tt18319408	5.2	8
tt18327658	3.9	133
tt18327700	6.3	6
tt18328030	8.5	11
tt18329282	8.8	40
tt18329294	7.5	6
tt18329424	6.3	9
tt18329846	8.8	117
tt18332156	9.1	14
tt18332884	6.9	13
tt18334508	8.5	10
tt18334552	8.9	21
tt18334580	9.8	26
tt18334938	5.7	52
tt18335266	6.9	40
tt18335818	6.2	29
tt18336500	7.3	63
tt18337078	4.2	12
tt18339166	10.0	5
tt18339574	8.6	10
tt18339576	6.9	19
tt18339626	7.2	78
tt18340076	7.8	249
tt18340620	2.8	8
tt18341518	6.2	18
tt18341556	7.9	23
tt18341722	6.5	173
tt18342000	6.7	118
tt18344644	9.0	54
tt18344754	4.4	149
tt18345190	5.0	93
tt18346084	9.5	11
tt18346826	8.7	30
tt18346884	6.5	8
tt18347228	7.2	18
tt18347356	6.3	167
tt18347362	3.5	12
tt18348402	8.8	7
tt18349864	4.2	16
tt18350242	6.1	24
tt18351318	8.0	13
tt18351990	6.6	9
tt18352648	9.6	76
tt18352672	5.3	17
tt18353108	8.5	7
tt18353142	8.8	21
tt18357588	7.0	641
tt18358032	3.5	25
tt18358198	8.9	68
tt18358214	5.9	16
tt18358540	8.8	582
tt18361688	8.1	24
tt18361872	5.2	136
tt18362992	2.8	9
tt18362996	5.1	230
tt18363426	7.3	33
tt18364588	6.7	44
tt18364628	5.2	20
tt18371606	4.8	5
tt18372060	5.8	54
tt18372080	10.0	5
tt18372308	6.1	193
tt18372440	8.4	18
tt18372444	7.9	9
tt18374194	5.0	30
tt18374408	7.5	189
tt18374614	8.0	9
tt18375276	5.2	27
tt18375590	9.6	5
tt18375858	6.1	14
tt18376874	3.7	10
tt18377314	5.7	16
tt18377446	5.7	6
tt18377522	4.7	7
tt18377528	5.5	10
tt18377936	6.1	212
tt18378296	6.8	22
tt18379010	3.3	10
tt18380542	8.5	8
tt18380842	8.3	88
tt18382378	8.2	54
tt18393700	6.4	141
tt18393972	5.7	207
tt18394118	7.4	12
tt18394428	4.0	1812
tt18396068	8.2	6
tt18396082	6.7	7
tt18396468	7.8	309
tt18396866	6.2	35
tt18396894	8.4	17
tt18396952	5.4	1803
tt18397006	5.3	32
tt18399598	6.2	55
tt18399712	4.8	64
tt18399808	6.9	28
tt18408698	7.4	42
tt18410084	5.8	19
tt18411542	6.9	22
tt18411940	7.8	8
tt18411980	5.7	146
tt18412104	7.8	157
tt18412604	6.1	56
tt18412630	7.8	32
tt18413712	5.5	9
tt18413736	5.6	6
tt18427052	8.5	6
tt18450678	7.3	127
tt18452942	6.9	16
tt18454132	3.3	12
tt18469780	6.7	23
tt18469966	6.8	107
tt18470160	7.6	15
tt18482408	8.6	48
tt18482846	8.9	15
tt18483762	9.0	25
tt18500636	5.1	116
tt18501482	8.4	236
tt18501954	8.3	6
tt18524154	4.9	23
tt18526902	6.3	172
tt18527162	6.6	26
tt18544728	7.1	11
tt18548702	5.0	80
tt18549982	7.0	42
tt18550036	7.6	344
tt18550140	7.0	3691
tt18550182	7.5	408
tt18552024	7.1	434
tt18552372	5.9	20
tt18552648	9.0	6
tt18554252	8.0	10
tt18554528	4.4	9
tt18555320	7.3	4268
tt18556082	8.8	5
tt18556194	5.6	19
tt18556330	6.7	16
tt18556366	8.0	5
tt18556382	3.2	449
tt18557500	5.8	12
tt18559276	6.3	33
tt18559970	5.5	24
tt18561072	7.8	14
tt18561246	9.1	11
tt18561292	8.5	26
tt18561380	1.1	9694
tt18561422	7.0	140
